observation_id,source_id,chain_id,partition,compact_byte_count,compact_sha256,shard_index
0857_j75_b16_n2,0857,j75_b16_n2,early_stop,3940643,dfb60cbeec919f3c2a90da068269b1ffa6c7db1081022cedaba88202c25a8c5c,6
0857_j75_b16_n5,0857,j75_b16_n5,early_stop,4262629,44bed6737e1a549bb192260eaa67afa5889be21c2c1cf60e1bde43d703ab9adf,6
0857_j75_b20_n2,0857,j75_b20_n2,early_stop,3929463,2f176a108e15c0482203d0a7a193ac8a8d0047d905a2767fea31958527b791eb,6
0857_j90_b16_n2,0857,j90_b16_n2,early_stop,4113512,1c70f6c96ba5b246b65d11c2739024af5dadf8dc9edd760674f10b32c4892501,6
0857_q8_b16_n2,0857,q8_b16_n2,early_stop,4430770,b46bb3722572611c40da595514d6e2981d9e8a9d6d539debe7cf043616075f8a,6
0858_j50_b16_n2,0858,j50_b16_n2,early_stop,4436526,7c40e0f06406172afe1264ffc368aa832ad5a2599c9db13612b723ef7331315c,6
0858_j75_b12_n2,0858,j75_b12_n2,early_stop,4498664,2973160cadba91c345dadae19710ebc10848dc3dc4c907ec77d5778bc7a2b600,6
0858_j75_b16_n2,0858,j75_b16_n2,early_stop,4466141,3d684c1aed5ec365a049fb99be4a25942ed98eafdcf9082e1ccf8432f7756b2e,6
0858_j75_b16_n5,0858,j75_b16_n5,early_stop,4503926,2397ad7ed029b96230ef705512d4a07c1b0d540c88149bf3eabaa6061902e93a,6
0858_j75_b20_n2,0858,j75_b20_n2,early_stop,4430782,4f76955bc35fdd7dd2805baa90e51e0b3e30b7e8c68fb584c731e1b733bea2ea,6
0858_j90_b16_n2,0858,j90_b16_n2,early_stop,4467022,40ed1ca05fecb9f0065732a738745b0bbeca5a19fc471c1abf0146903dfb9fb1,6
0858_q8_b16_n2,0858,q8_b16_n2,early_stop,4534685,ff1801ef66d1d0affea2b61743ed5a8eff78ac26382592d99d944e56ab4e23ca,6
0859_j50_b16_n2,0859,j50_b16_n2,early_stop,4172905,01afb29fde82b23761083f72792f0985cf32bc85e2e167d3a934bcaba5a71dc9,6
0859_j75_b12_n2,0859,j75_b12_n2,early_stop,4316616,43a299f27e4d8d8c9cf259338cf46e17067069961b4f4c315e4ab070e6461dd4,6
0859_j75_b16_n2,0859,j75_b16_n2,early_stop,4265471,5057dc6cfe2a9176035c2f747e2bb9c9c9b3ac98edb88581f9ea87c1bdb10caa,6
0859_j75_b16_n5,0859,j75_b16_n5,early_stop,4354784,d13787759b50e17cf3fccd951d5d2a3f7c7f8d47afe0c028321d4e5f233176d4,6
0859_j75_b20_n2,0859,j75_b20_n2,early_stop,4215844,4b3f6c6488d9b7a613c8701cf52ba9e3266317e611eb9eae68ae837b5b40af2d,6
0859_j90_b16_n2,0859,j90_b16_n2,early_stop,4295416,fbb8a0e52b8298fd1d7f9acde0cd3b57f4c62685f6de8513868a03536cccddcc,6
0859_q8_b16_n2,0859,q8_b16_n2,early_stop,4423004,153a780edce48e408e4b33e4a161c789dd179e2086901a91291f0bfd45c39674,6
0860_j50_b16_n2,0860,j50_b16_n2,early_stop,4406833,b3448903feff51300d4078e27903d864ecc270e8bd7a3dec5922c2bbf572ce3d,6
0860_j75_b12_n2,0860,j75_b12_n2,early_stop,4464762,87792f85c1886fd20246d3f83570a30c5baa754344a9c8a869f1bdd5dfa7f6cf,6
0860_j75_b16_n2,0860,j75_b16_n2,early_stop,4445631,7e50110c0efa414d53f5b14bcba507056a50c3c54263f80e9d56f2a4f5d7b5b8,6
0860_j75_b16_n5,0860,j75_b16_n5,early_stop,4490026,3d9022fbf9fa22d639f2f9056d9393b8de4a941391668e83b23e9a3fc18bf777,6
0860_j75_b20_n2,0860,j75_b20_n2,early_stop,4421270,89ad4250d52235ffa14af523e1cf7295e470ed9bc69087580de21f4339987698,6
0860_j90_b16_n2,0860,j90_b16_n2,early_stop,4464923,c79b5f274afb6ccf6a87fadb4088a076dfec4cd2052c91e7aede2bc8f1950cf4,6
0860_q8_b16_n2,0860,q8_b16_n2,early_stop,4525748,2ba7c50102e6e01a6cc81a81166cf217b3e7e1bcd51a7055e059d08f903c8a2a,6
0861_j50_b16_n2,0861,j50_b16_n2,early_stop,4081561,df0a4dddded0265b4c72dd4ac92f47115e2130b3e31168b25d934f88616f7808,7
0861_j75_b12_n2,0861,j75_b12_n2,early_stop,4190126,fe0a57d6f6a0053604f169f88ae83c0769c45cddf7e186bbd1e4768728b6b2dd,7
0861_j75_b16_n2,0861,j75_b16_n2,early_stop,4153853,ef128eaac2bb4694778c1faae2ce9217830fcc368c7343bacf10c99985fcf779,7
0861_j75_b16_n5,0861,j75_b16_n5,early_stop,4323428,4b53bd870162ee526c204399967c73caded97053af07e1c029c64d02af1a3914,7
0861_j75_b20_n2,0861,j75_b20_n2,early_stop,4126073,3f0f21016c58254e923c343bbadda461397487d7d1511c21af53f980d42e9c23,7
0861_j90_b16_n2,0861,j90_b16_n2,early_stop,4242442,042f8522f7557e2ad24f1de5e0696c89beb6e0de0ac56c36a468b8c48df98e22,7
0861_q8_b16_n2,0861,q8_b16_n2,early_stop,4395700,51985a5df77c4b928bd56e9cc14677e30d890cb2bcdedf153536367a64d9f49c,7
0862_j50_b16_n2,0862,j50_b16_n2,early_stop,3945935,dffd3f710f53ef7f611677af17da38dfce6691df72461841837349f538e025b5,7
0862_j75_b12_n2,0862,j75_b12_n2,early_stop,4139933,7c69d56e7bf619bedfc562622bbf35ddd65463908f84edfddb2f4e1d3408b1c0,7
0862_j75_b16_n2,0862,j75_b16_n2,early_stop,4080845,474b18f52934e950e27703d92216322981fa15a9fe25167fd8665b23b7bb28e7,7
0862_j75_b16_n5,0862,j75_b16_n5,early_stop,4261733,5726cc730dbda5c79fddd9e47cf31163b7be4c583cbf558faeb3a94ee84c3826,7
0862_j75_b20_n2,0862,j75_b20_n2,early_stop,4031509,bbcbfc478002e338e73ec7979011bb7525079124a5cb1b46ca71490cdeaef71b,7
0862_j90_b16_n2,0862,j90_b16_n2,early_stop,4173225,4fb69cb6dada3febc470b4a28dbbc4159c5bbc644edd5f3ddfd0d5993575feca,7
0862_q8_b16_n2,0862,q8_b16_n2,early_stop,4387976,931df8bfa210cfc9e29c6c10f15ac8678f081be485dce6d3c1c98131a80e2e9f,7
0863_j50_b16_n2,0863,j50_b16_n2,early_stop,4060657,74fb994c852323c4184ea325b732d9afd7ff50551f0d68cad32d7b9ea8f0520b,7
0863_j75_b12_n2,0863,j75_b12_n2,early_stop,4182361,4ae226d3294342744e194e0cdd5faa3cd4cb9e249aca71438afcacf449be093c,7
0863_j75_b16_n2,0863,j75_b16_n2,early_stop,4152293,3921af39543f485e4acd856b0d22bcc7dee3931e08768bee743a563540378fc8,7
0863_j75_b16_n5,0863,j75_b16_n5,early_stop,4344800,acaccc54d0db04ebe3119141042eab3a186b6554e8f5f5d8bc053174507667e9,7
0863_j75_b20_n2,0863,j75_b20_n2,early_stop,4126902,1f6c23ed5bd270acbc5e6cfb5e96b039e4ea5235a696eaf025c6c4e6420db998,7
0863_j90_b16_n2,0863,j90_b16_n2,early_stop,4243515,058dc0858c9d07d82b56b66a032199c78bb761840b521e50709cad427f1a03e9,7
0863_q8_b16_n2,0863,q8_b16_n2,early_stop,4430394,6ac30cad8410eda3f372aacd0a091065ce375e336c720cac0047757b8a8ddf4f,7
0864_j50_b16_n2,0864,j50_b16_n2,early_stop,3932618,14d4ab9615bc25b6d72a809885820601b5fa8d74c57fffebabf48b6a4e31f581,7
0864_j75_b12_n2,0864,j75_b12_n2,early_stop,4086830,00a111c1a5e0fbe29622724aeee5906b21e7a2c0e074b0e84acf1b1b742a09aa,7
0864_j75_b16_n2,0864,j75_b16_n2,early_stop,4038780,0e31d5e92945ccf31a5db4fbe927df78319feb1175d1da34830ce4c5c5cb946a,7
0864_j75_b16_n5,0864,j75_b16_n5,early_stop,4231574,b699815e6b613feabc0ed1ce4fc0392d82d9d2d0d5ae721b6fd8f886bdef11ce,7
0864_j75_b20_n2,0864,j75_b20_n2,early_stop,3998109,789e6f1ddfb9474a57437ce62e68efee8fecfa202395de1250eca0511453a63e,7
0864_j90_b16_n2,0864,j90_b16_n2,early_stop,4139713,04ebff79d6a4a98f5ac969fb4b3ef8daa98afeac8667775c6726b5e4ddba0bb0,7
0864_q8_b16_n2,0864,q8_b16_n2,early_stop,4345560,c5e0bf025ec8950b96e7d40c78246521ff7353d6d5348bfcb080aa19dba9ee54,7
0865_j50_b16_n2,0865,j50_b16_n2,early_stop,3941714,544654f5c4cb15786595cde9ca8f3b221690fe25ed75133c4ad78485c941491a,7
0865_j75_b12_n2,0865,j75_b12_n2,early_stop,4088729,ec9c1eac5619d367f170fed6261ae9311cd5955470d710a23ee4095506d7cddd,7
0865_j75_b16_n2,0865,j75_b16_n2,early_stop,4045754,ab2a1624ea181f20b7390a4b6a88e4779d2abdc57ee7f70b986de4aa82f465cb,7
0865_j75_b16_n5,0865,j75_b16_n5,early_stop,4259345,be51edee16371e51e5a0f965ba04dfb488588f68f92b75fa699a8dedc0e76467,7
0865_j75_b20_n2,0865,j75_b20_n2,early_stop,4009966,e1a1a2988ea2262ec58ecf5bc7e4994d360aad6212db972d89459dbc3e62b39b,7
0865_j90_b16_n2,0865,j90_b16_n2,early_stop,4164209,2ff82aba364e66c70b82586d237fc18ddaf1957cb268dde86ca3ce73c6a526b0,7
0865_q8_b16_n2,0865,q8_b16_n2,early_stop,4378921,37e8e26788a0c4f3a88b35e696fccda3c0471db8a41acc9a3ee499d01a76ccfc,7
0866_j50_b16_n2,0866,j50_b16_n2,early_stop,3727857,dbd26c993468ba9a197ad231feef1d0cc52a546710bc515d956c7457fd9faaa8,7
0866_j75_b12_n2,0866,j75_b12_n2,early_stop,3878572,5bae18ff4cdc3116e8ac331a06336f0b06e0edb7bb59a3ea0d71309af6ddfa4a,7
0866_j75_b16_n2,0866,j75_b16_n2,early_stop,3830523,05ea5028ad9e54730298537314ac5d6cb73f8584a3173c0dc433c5f5d72af74c,7
0866_j75_b16_n5,0866,j75_b16_n5,early_stop,4095807,7dceddaa7f09af4b8aa2b4a34837620e91677cb9958889e10984d1dde97df3c5,7
0866_j75_b20_n2,0866,j75_b20_n2,early_stop,3793822,741b65e3307f3f6f1fdcf7c11393736f92e6bb2adb09ee30dc1b326a57350c86,7
0866_j90_b16_n2,0866,j90_b16_n2,early_stop,3972838,b4a190df00ca0ab26cc596150af464654b6c3f1ccb3d82201401b5c8f494bac6,7
0866_q8_b16_n2,0866,q8_b16_n2,early_stop,4237170,ff188d1393624249558e40594cbe0c840385cba93d519afaa0a572ec31a64ebe,7
0867_j50_b16_n2,0867,j50_b16_n2,early_stop,4187957,5e6f3edcd64626e112df50e1fea7a225e883384c33849b804858ff8e9995f580,7
0867_j75_b12_n2,0867,j75_b12_n2,early_stop,4275693,928aa8ebedeac67181b7642cf1d0b0b43051e9ce81a9f7f6cdbe885f7c208898,7
0867_j75_b16_n2,0867,j75_b16_n2,early_stop,4246911,5f8e1a196f064a42c2f869e42ef83da496cadb1c1bcf44223cd11be6bd482e84,7
0867_j75_b16_n5,0867,j75_b16_n5,early_stop,4385542,4db71ad5aee891f5f1aa8ce145b7879fc9854b3e26d57cc435036c9619ae1fc2,7
0867_j75_b20_n2,0867,j75_b20_n2,early_stop,4221878,2f4fe9f6d85966deaef68dbb80774be872d948c95afa162e366d92ece25fea09,7
0867_j90_b16_n2,0867,j90_b16_n2,early_stop,4319351,0a61f87efe2a0983b12539b19bb5fcf16133736e24f27b5f33b47f6053a6cac7,7
0867_q8_b16_n2,0867,q8_b16_n2,early_stop,4449635,62d9a2176ec971bd4e884e46c94ac771e4227c6e58ca89e0253b0283c3b273d0,7
0868_j50_b16_n2,0868,j50_b16_n2,early_stop,3806140,ff83164ecfc1bc7d76f6ad6c6a347dd7e6ac2551d38bf0724b97ef2a2d5ce8f4,7
0868_j75_b12_n2,0868,j75_b12_n2,early_stop,3849067,22a103d457e522d4cdb6886be6649e6540137af2bf69be989e484c2fa4f75b30,7
0868_j75_b16_n2,0868,j75_b16_n2,early_stop,3841525,9f59b767ab1b51793af4ea4ba7c5558227247a8ec1ff35177e7c1b9c4ee2fc7e,7
0868_j75_b16_n5,0868,j75_b16_n5,early_stop,4201800,aca97339bbdb95f96bc2f1ec280c2b304718e059036261f372d21f1afb5f4742,7
0868_j75_b20_n2,0868,j75_b20_n2,early_stop,3826694,81c3d01be65de134910b4191ae59da233e9af5173201bf71a5857de1d646626e,7
0868_j90_b16_n2,0868,j90_b16_n2,early_stop,3938737,ab2b2c70b416a612f5c9b107161abfe9d6ae2d71978b1e0546bd73b76fbd87b8,7
0868_q8_b16_n2,0868,q8_b16_n2,early_stop,4139166,30922b9c737ed49e69f4530ae43c92b996a893cfa5bba461904fd52ea3319fd9,7
0869_j50_b16_n2,0869,j50_b16_n2,calibration,4311733,79bdbb1c15f2209245ffe666e74118ef8aff9ef85568066f310b1f2eb026e7ae,8
0869_j75_b12_n2,0869,j75_b12_n2,calibration,4423863,8640807a6c145b0579f62f9aba8dde1e94746c0df5aa576405f358aad3ec7226,8
0869_j75_b16_n2,0869,j75_b16_n2,calibration,4376444,143f43ac255796369f2b5b10559f952a1bfb74f30c3fe6164ba666082f3dbe69,8
0869_j75_b16_n5,0869,j75_b16_n5,calibration,4431121,65bb5192c666e041fb4a78eed4df8ed9987272eeb4ad6978c48b84d3f279377a,8
0869_j75_b20_n2,0869,j75_b20_n2,calibration,4331041,d3f9d8fdf716b7294ceac7d84f927544fae497947f9982aa239b70b852cc8877,8
0869_j90_b16_n2,0869,j90_b16_n2,calibration,4397561,f57f1b570d04ab6385962cd6311d09bdab20b1ed5a3f024168bb7a94ca3929a9,8
0869_q8_b16_n2,0869,q8_b16_n2,calibration,4480165,9afd15f9424e6dd9fc8e8f0dd62c2706699ac2dc63a408dba4acd95fb0945913,8
0870_j50_b16_n2,0870,j50_b16_n2,calibration,4347291,7f47d4cc0537d64338f8fea29d7c9897c8d60364e6fa4480c6074a9e50e6b511,8
0870_j75_b12_n2,0870,j75_b12_n2,calibration,4429312,26de3594e602e38e703291b74f9f7bbdb478efaa1494d251f00935007e0db234,8
0870_j75_b16_n2,0870,j75_b16_n2,calibration,4402559,eecf183e14c510b037f1a69278ab09f585074425d5108cb53fce00ada0c1650c,8
0870_j75_b16_n5,0870,j75_b16_n5,calibration,4459156,e64c3eb1d930c56d0d50210096ee38cb145c4d415bd6407b2f143c9261fd3327,8
0870_j75_b20_n2,0870,j75_b20_n2,calibration,4375458,70178d8068dcae0503777180e72ee1ee735b1497d577cf684ae1c6c3fb1da84c,8
0870_j90_b16_n2,0870,j90_b16_n2,calibration,4430577,91787b3e4bf922b14e8aa40d995f3b748880c184f5c85c8eb2f1548be74b2949,8
0870_q8_b16_n2,0870,q8_b16_n2,calibration,4506689,6c7c3ec57c4b50cc4170b584863103af745f6414bfa48e8d848d9f219a22b79c,8
0871_j50_b16_n2,0871,j50_b16_n2,calibration,4077019,e64b25d377e1b0b360fd81082fed7a77a6c6d1864c0d6c1e51a750c95ec44436,8
0871_j75_b12_n2,0871,j75_b12_n2,calibration,4164648,cbfbf1d5f8a3d643a61587b98f85efcf6de1c17590355d2e598045a3cba67b4e,8
0871_j75_b16_n2,0871,j75_b16_n2,calibration,4140360,1e48e4c1ce96edbe1838305aa59671eec8aca4df8a327bc892243af5cc9de176,8
0871_j75_b16_n5,0871,j75_b16_n5,calibration,4300930,79712086950a52fb9d7d5550f6c76c3ead413d49a41e49a1dbe5d1105a77f9bf,8
0871_j75_b20_n2,0871,j75_b20_n2,calibration,4119840,7224c3281a48a08c10a889d67c244801e2bb4d7aa568e0cca6a1dfb87f7c039b,8
0871_j90_b16_n2,0871,j90_b16_n2,calibration,4208499,33e10185cbd8f96dbe478fc6d32625e1b73e9f5be9fa8127a0946a37c7730941,8
0871_q8_b16_n2,0871,q8_b16_n2,calibration,4371964,6de66f6276693350e69b391bcf4747a98bd2988694636b87cf6b0fad449db6cf,8
0872_j50_b16_n2,0872,j50_b16_n2,calibration,4256094,c7fa2c8bd5547b917f2995e38865a00dbe9e49bc0952f79c028e3bd1cf177c12,8
0872_j75_b12_n2,0872,j75_b12_n2,calibration,4346243,db9ae2c6b91a17cc7e10e860d6a5257776abf64d2bc214f33d08c672ac6a2da4,8
0872_j75_b16_n2,0872,j75_b16_n2,calibration,4311126,4d3a1cbfdf6a163f1ecf504a55b6ef8ccca1fcd3eda71e4bc917a5a9d859ae63,8
0872_j75_b16_n5,0872,j75_b16_n5,calibration,4406114,18c480d7a53da4b584e1dbfa40675ebb37f876d8401028855e59c411f1b7a6e8,8
0872_j75_b20_n2,0872,j75_b20_n2,calibration,4280099,ca29ceafdcf0f99be57458c0009e0e25dab8e21e559047cdc6f992fd43e506af,8
0872_j90_b16_n2,0872,j90_b16_n2,calibration,4351901,5f9c8410c6fb4ec12e3964830d6f8dac78267b1c611f62bb4433085b7a81e290,8
0872_q8_b16_n2,0872,q8_b16_n2,calibration,4469908,1e34c1ccbe632d329a9dfc59d043be5f1a6d2ff711162b1ab3eedb719bf174a1,8
0873_j50_b16_n2,0873,j50_b16_n2,calibration,4221841,34fbe3455841fdd9ddf85ece3459f85c9b828f60d4a913d87ca38d4286b6bb79,8
0873_j75_b12_n2,0873,j75_b12_n2,calibration,4310928,a6e688aac9f2ddbd1494fe0fefc09c5b15b0a80a17ac9c8ef3f7eb43aced5e7f,8
0873_j75_b16_n2,0873,j75_b16_n2,calibration,4275890,1dd985b7cd6200d955bbc40e301801b2e5b52d60038cd2d10afb00437f919a40,8
0873_j75_b16_n5,0873,j75_b16_n5,calibration,4357710,aed0899cf1c26dc18c61113d236d21a348163bd3a77c39b218a2e7f350f76b09,8
0873_j75_b20_n2,0873,j75_b20_n2,calibration,4243995,eb7a26e0890318727e82038848f0dd57a63ff32b20aeb0afa1765d4deacd9e0b,8
0873_j90_b16_n2,0873,j90_b16_n2,calibration,4308534,675d05f9cab9bfb76de6c25e6e8230904c73fbdb3cdcec0035c82bceaf9dbca3,8
0873_q8_b16_n2,0873,q8_b16_n2,calibration,4405450,697ceb9c57f9ff1bd278eaa68ba37b99d83a80b33ff66c3495a0b1c5a6cb5620,8
0874_j50_b16_n2,0874,j50_b16_n2,calibration,3852215,53aa7a4322b1e4109d239621d5348635873793e74bd4c65400e5870299c23736,8
0874_j75_b12_n2,0874,j75_b12_n2,calibration,3967250,a2fbf9451e7547ffaa835749ee05d80d140d5bd9cdd44065406a8e885d4d207f,8
0874_j75_b16_n2,0874,j75_b16_n2,calibration,3941772,681a7d5b823fc2221bef8bc8d7911ace55b5f49fdab45e1934d95d97d7e8caff,8
0874_j75_b16_n5,0874,j75_b16_n5,calibration,4159578,29a713d894769bb25d414c8e0fd9480d3836b7856b022aa1f18f6fa41dca0261,8
0874_j75_b20_n2,0874,j75_b20_n2,calibration,3914954,bb1dd8b0b5747185a200ec4dc75e90146ce01aaf6ae82cbe93bbe172aefc26ab,8
0874_j90_b16_n2,0874,j90_b16_n2,calibration,4070765,abdd93beb1ea374018b9fe835eace8cbf0d9f0ad9bda0e3ae54a832a904d1fdb,8
0874_q8_b16_n2,0874,q8_b16_n2,calibration,4306940,a6ba6a7fad4bd9ddb82e81ccc4341b8024d1b3afbab6abc12fd3fb044e6d5783,8
0875_j50_b16_n2,0875,j50_b16_n2,calibration,4264831,23dd0175a3adb2689c8288e5371f0924d2ca8aa5351848d052be259b5cd92c52,8
0875_j75_b12_n2,0875,j75_b12_n2,calibration,4360120,8b539ca82571f79e0351bd4d65d83d099db0a31991d568af734f34f0286df226,8
0875_j75_b16_n2,0875,j75_b16_n2,calibration,4319679,124742b92294a70574287bdd8f97b1efc8af65e00f40b135e3e68cf9cadf15d7,8
0875_j75_b16_n5,0875,j75_b16_n5,calibration,4387009,2796b28c01b8a4e5c0229209c186e3968e636ef9625ef7c2e601c81cfdd91d79,8
0875_j75_b20_n2,0875,j75_b20_n2,calibration,4282516,ac4afe7bb00702643a011e5f3244d6421b2a4b9c7b14f516d4accca694ba1341,8
0875_j90_b16_n2,0875,j90_b16_n2,calibration,4350558,786ec4e1a35ffb80730fc67be05229c0bc253ecf6e9db8cee2054fbfd77252b4,8
0875_q8_b16_n2,0875,q8_b16_n2,calibration,4433688,ad4d4d7930aa76b5bb587699a878e50b6b4c73becb95a34fb26540d4ad969319,8
0876_j50_b16_n2,0876,j50_b16_n2,calibration,4190905,cb42970d0a3c929911768713fa78498a19696161d242baa880476161249c84fc,8
0876_j75_b12_n2,0876,j75_b12_n2,calibration,4337384,722a2931e07bc18404469359511b5973fff565d32a62a4a3e51229b4a50caefc,8
0876_j75_b16_n2,0876,j75_b16_n2,calibration,4276826,fb28d9b641bb1e997d0bbd5d18c2cfa98987635c7855350daac4800dea8d35e6,8
0876_j75_b16_n5,0876,j75_b16_n5,calibration,4370484,876111786581437e4015a426a0b1f07a42186d01a349c710c97ea7cb9382b40d,8
0876_j75_b20_n2,0876,j75_b20_n2,calibration,4225390,8c2ad57b14e3ca60dd075e9a93f61080071a94e994f652612bf9e331aaeac267,8
0876_j90_b16_n2,0876,j90_b16_n2,calibration,4333300,4f39b47814515de5d1bbe6d23681f9780871466f60284bae332ea981b404e5ed,8
0876_q8_b16_n2,0876,q8_b16_n2,calibration,4450450,6ca7a12a7427dc13490f7aae65f1bed54da38b6b69f0bd80de35fb32b391b41b,8
0877_j50_b16_n2,0877,j50_b16_n2,calibration,3648693,8368d2c355081dca25924b2a7bce78130cd0417bbf63ff70ba1b8ecfae0c6eed,9
0877_j75_b12_n2,0877,j75_b12_n2,calibration,3657530,5cdaa4f3702cfecdbd4f008d9a6d97e942bc6a22e5511eb06c95b44f18152743,9
0877_j75_b16_n2,0877,j75_b16_n2,calibration,3652298,9637dfbd66b4c8a99d3aa0db9bcb2ba92a0ef22b9c2872bbe97055b9d8ecff9b,9
0877_j75_b16_n5,0877,j75_b16_n5,calibration,4072115,c55cd71c7d5457ab87160893e9886fd7811ba8002c52c797dcebe4d83d551101,9
0877_j75_b20_n2,0877,j75_b20_n2,calibration,3653378,01c90ee59caa98769bfe36d993e71d0b05ad0e1aac60c1688ff53a1568f32abb,9
0877_j90_b16_n2,0877,j90_b16_n2,calibration,3762520,0acc0b2bcf66bb4f3ea61c31f81e8dbe747462a90f695864a1d456e289816e41,9
0877_q8_b16_n2,0877,q8_b16_n2,calibration,3962976,118f8d23d48d13543eb9b85d1f44eb1ed328c04cfd6cc1bccc79f10e55f35780,9
0878_j50_b16_n2,0878,j50_b16_n2,calibration,4030415,06089d37243f275a54601e01e4bac18ca1bddca5af23da9a313e0c3dd309785c,9
0878_j75_b12_n2,0878,j75_b12_n2,calibration,4153462,93d671a57b322554d7883cf743c2de4c769bc7d9c1c34c590fbdf74630a17fbb,9
0878_j75_b16_n2,0878,j75_b16_n2,calibration,4124084,12cd0626172befc86dcd928596f988b4d29720be82874c3437987c32eb6f0697,9
0878_j75_b16_n5,0878,j75_b16_n5,calibration,4315302,141381ed559dd85e978477aa9c549172ea921bc98c5ce3db83cfccb340afbb9a,9
0878_j75_b20_n2,0878,j75_b20_n2,calibration,4098130,e26be575bd694ec635542c8ac5034a428188f6a6b6c1e972ca438ed1406c8fa6,9
0878_j90_b16_n2,0878,j90_b16_n2,calibration,4221211,df0662569324d42da3e83afc087be5f80da8a2f0a035b53a27181dbc55e9ab60,9
0878_q8_b16_n2,0878,q8_b16_n2,calibration,4425133,c1fcfd33316263d8d43be8088caf5b436d23f91fe23a8fcdea522b4c8a257767,9
0879_j50_b16_n2,0879,j50_b16_n2,calibration,3962115,0a3d87f3637f0bbc218cb9e7b42edfc607d63dfd3bccb547594acea8d50acd1e,9
0879_j75_b12_n2,0879,j75_b12_n2,calibration,4084230,74717b60eb76acf890ac066d333d797e2abf2b4fafd6b2d556d8e31835d4f0b8,9
0879_j75_b16_n2,0879,j75_b16_n2,calibration,4049162,281708ea3cead0f3e0fc09a1f10062dc682ead6457790b1ffe1fc0e0b92cd313,9
0879_j75_b16_n5,0879,j75_b16_n5,calibration,4232989,bf6689670123fd2e3d902a7407cac209e1d375b9437571c262cb4c1a0b028094,9
0879_j75_b20_n2,0879,j75_b20_n2,calibration,4015023,367d06bcc4879e69a171ea11ffab06e63e233fb1b977980a1b683075b1baaea3,9
0879_j90_b16_n2,0879,j90_b16_n2,calibration,4136896,5f5c17fcfeb404b6cc0d10c054d6a35e7680375eba9967b7b5895719436126de,9
0879_q8_b16_n2,0879,q8_b16_n2,calibration,4303420,f86c21683e46de4761c442d611bbbe766e265d94b53609624bfe089d244c071d,9
0880_j50_b16_n2,0880,j50_b16_n2,calibration,4054302,73b21a8c540688ba02e3e8e97103d5e53bc6577cafa2db5f1dd7e4af8db07fe7,9
0880_j75_b12_n2,0880,j75_b12_n2,calibration,4219640,af24f5e2edff78c57d5727414b48250fb69ba1de98828dbb90b90c1dc0a360a0,9
0880_j75_b16_n2,0880,j75_b16_n2,calibration,4179940,8af6a5c3447edd8405390994ff6ed6052e8e4ad2a59d50f14db3b9f41f2c687a,9
0880_j75_b16_n5,0880,j75_b16_n5,calibration,4319632,70a37ac7c6f3b5356c4493d607ffa2d67c2587f68236bac11bd2737fd8f7abb0,9
0880_j75_b20_n2,0880,j75_b20_n2,calibration,4145227,2a054ab131911cdce7fd7923164fbe4e1ad543f8bd3f40f96cfd01715b6a0bc3,9
0880_j90_b16_n2,0880,j90_b16_n2,calibration,4250058,1114ce8438915ced1a797ddfec94508fdfd6368fa8dc23f8efa303045ac5cea3,9
0880_q8_b16_n2,0880,q8_b16_n2,calibration,4413900,804bf2ed7a239615728c5b8fd9561cd897070d452826cbbf417f6cbe179de4e9,9
0881_j50_b16_n2,0881,j50_b16_n2,calibration,4073398,73848acd9787ea446171ab7b13272b5a5159c170c4d70b964536a7badb4d59b2,9
0881_j75_b12_n2,0881,j75_b12_n2,calibration,4259196,4d4aa2deab0848ceabb1e830eb44a4239f6a6a3e55b4778255c9c55fe06c1361,9
0881_j75_b16_n2,0881,j75_b16_n2,calibration,4200852,6915949f0b99fe6dbf2b7d759af407463e6164486d02974ead47c9f308a713da,9
0881_j75_b16_n5,0881,j75_b16_n5,calibration,4341394,bf82e06163ebb72720d75ef80834c81d330420dded5421f2fbab35801450fe23,9
0881_j75_b20_n2,0881,j75_b20_n2,calibration,4143564,6094aa5155fb5396d3115827302ae3fb05d32c589bc8b2191ce3d3dd0b018cde,9
0881_j90_b16_n2,0881,j90_b16_n2,calibration,4272172,bf8034ff84a6ebeabc1f8d66c30d9b1fc86aa8805911205f87a2fddea6abe583,9
0881_q8_b16_n2,0881,q8_b16_n2,calibration,4434190,f48daeb221e11a2a593e1b0b45a4f34644b5ed77c7a6c45a29ce88706c96f8d6,9
0882_j50_b16_n2,0882,j50_b16_n2,calibration,4164753,6b5b9bd3e200930def44c392b108ae19019c1856c6fd8c888323ef98380df6a7,9
0882_j75_b12_n2,0882,j75_b12_n2,calibration,4263981,312b6392863476345b6619e8eece6a6bde9ca28e6621a7768868c3501e1a5062,9
0882_j75_b16_n2,0882,j75_b16_n2,calibration,4238135,8ca1c4a5eee3b2876f389ec51ed21801210c5e2a9c15fb05147b55e780e6b027,9
0882_j75_b16_n5,0882,j75_b16_n5,calibration,4398065,6844278c89f70f56d4e04db35b1b89d313035bc97079827fc3694956a4e356b2,9
0882_j75_b20_n2,0882,j75_b20_n2,calibration,4218295,ae222f6d9c001e9a0e0e4ff941355c80236e2ab23ea3eac793c85b572b5c225f,9
0882_j90_b16_n2,0882,j90_b16_n2,calibration,4323582,db97e7ba70ec4f56152457ab48c4745de0496d41e3a2cfe265067a7f7d80ba24,9
